time,x,y,z
1669186803.506302, 79.499206, -42.649232, -0.473654
1669186803.601308, 79.571545, -42.617167, -0.461652
1669186803.701480, 79.626128, -42.573705, -0.474650
1669186803.801294, 79.671551, -42.541185, -0.568649
1669186803.899544, 79.698842, -42.519454, -0.606648
1669186804.001587, 79.753237, -42.487085, -0.702647
1669186804.101287, 79.816792, -42.443776, -0.823645
1669186804.200433, 79.852491, -42.455477, -0.756643
1669186804.300319, 79.879031, -42.478120, -0.696642
1669186804.400391, 79.950241, -42.512617, -0.707639
1669186804.506275, 80.022204, -42.502739, -0.807637
1669186804.601274, 80.058467, -42.481160, -0.964636
1669186804.701271, 80.076223, -42.492558, -0.990635
1669186804.798262, 80.111922, -42.504259, -0.997634
1669186804.903932, 80.174349, -42.527511, -1.069631
1669186805.002261, 80.201077, -42.539060, -1.054630
1669186805.100891, 80.236776, -42.550762, -0.959628
1669186805.200303, 80.272287, -42.573557, -0.940627
1669186805.301257, 80.324803, -42.652123, -0.881624
1669186805.401426, 80.386853, -42.697561, -0.864621
1669186805.507479, 80.448716, -42.754093, -0.834619
1669186805.601511, 80.492448, -42.821414, -0.759616
1669186805.699495, 80.545339, -42.877794, -0.744614
1669186805.801249, 80.624770, -42.956816, -0.606610
1669186805.903305, 80.732056, -42.980827, -0.443606
1669186806.000270, 80.830934, -42.971406, -0.358602
1669186806.100302, 80.920840, -42.961833, -0.345599
1669186806.201234, 80.975047, -42.940558, -0.283597
1669186806.299765, 81.020282, -42.919131, -0.273596
1669186806.397235, 81.083837, -42.875821, -0.243594
1669186806.502223, 81.174495, -42.821873, -0.253592
1669186806.596714, 81.255993, -42.778867, -0.207589
1669186806.700594, 81.328520, -42.735710, -0.142587
1669186806.800250, 81.373379, -42.736470, -0.147585
1669186806.900617, 81.444777, -42.759873, -0.155582
1669186807.001059, 81.489637, -42.760633, -0.232581
1669186807.099266, 81.552439, -42.761697, -0.378578
1669186807.199575, 81.588139, -42.773398, -0.415577
1669186807.299462, 81.641970, -42.774310, -0.459575
1669186807.399450, 81.686829, -42.775071, -0.482573
1669186807.501196, 81.740660, -42.775983, -0.579571
1669186807.599256, 81.785519, -42.776743, -0.601570
1669186807.700226, 81.830378, -42.777503, -0.630568
1669186807.800253, 81.865514, -42.822485, -0.693566
1669186807.900295, 81.918217, -42.889958, -0.719564
1669186808.001179, 81.988864, -42.957735, -0.798561
1669186808.099941, 82.041755, -43.014114, -0.776558
1669186808.199245, 82.085862, -43.059248, -0.769556
1669186808.300735, 82.138941, -43.104535, -0.856553
1669186808.398189, 82.192396, -43.127634, -0.890551
1669186808.506211, 82.236692, -43.161674, -0.905549
1669186808.602165, 82.281551, -43.162434, -0.925548
1669186808.700444, 82.344354, -43.163498, -1.002545
1669186808.801511, 82.407157, -43.164562, -1.107543
1669186808.901163, 82.460236, -43.209848, -1.140541
1669186808.999399, 82.513691, -43.232947, -1.205539
1669186809.101152, 82.567522, -43.233860, -1.272537
1669186809.200189, 82.621165, -43.245865, -1.368534
1669186809.296252, 82.711259, -43.225198, -1.527531
1669186809.399209, 82.765466, -43.203923, -1.513530
1669186809.505144, 82.801729, -43.182344, -1.480529
1669186809.601140, 82.837992, -43.160765, -1.393528
1669186809.702140, 82.892011, -43.150584, -1.333526
1669186809.827833, 83.010149, -43.063812, -1.464522
1669186809.901141, 83.092211, -42.987526, -1.460520
1669186810.001128, 83.164737, -42.944368, -1.526518
1669186810.102126, 83.227540, -42.945432, -1.561516
1669186810.198124, 83.280431, -43.001811, -1.597513
1669186810.300165, 83.323787, -43.091319, -1.620511
1669186810.400319, 83.367142, -43.180827, -1.629508
1669186810.505915, 83.446573, -43.259850, -1.700504
1669186810.601278, 83.508812, -43.294195, -1.771502
1669186810.701112, 83.553295, -43.317142, -1.756500
1669186810.801254, 83.588995, -43.328843, -1.740498
1669186810.901108, 83.651985, -43.318814, -1.765496
1669186811.001134, 83.697408, -43.286293, -1.703495
1669186811.098931, 83.770123, -43.232042, -1.653493
1669186811.200137, 83.860405, -43.200281, -1.553490
1669186811.302097, 83.914236, -43.201193, -1.394488
1669186811.401092, 83.967879, -43.213199, -1.332486
1669186811.506102, 84.011986, -43.258333, -1.191484
1669186811.601089, 84.019830, -43.325046, -1.033483
1669186811.701087, 84.018327, -43.413794, -0.868482
1669186811.802083, 84.044114, -43.480811, -0.728480
1669186811.902080, 84.106541, -43.504062, -0.697478
1669186811.998083, 84.177940, -43.527465, -0.613475
1669186812.102077, 84.204480, -43.550108, -0.461474
1669186812.203132, 84.240179, -43.561810, -0.374472
1669186812.299134, 84.284474, -43.595850, -0.353470
1669186812.401290, 84.328206, -43.663171, -0.262468
1669186812.507294, 84.354181, -43.719095, -0.247466
1669186812.601092, 84.380157, -43.775018, -0.262465
1669186812.701062, 84.415481, -43.808907, -0.286463
1669186812.802845, 84.441456, -43.864830, -0.249462
1669186812.900080, 84.513043, -43.877140, -0.165459
1669186813.001055, 84.593789, -43.878508, -0.121456
1669186813.106058, 84.692668, -43.869087, -0.049453
1669186813.201049, 84.773414, -43.870455, -0.050450
1669186813.300085, 84.826869, -43.893554, 0.067553
1669186813.401044, 84.889484, -43.905711, 0.230555
1669186813.507715, 84.952099, -43.917869, 0.369557
1669186813.602035, 85.042193, -43.897202, 0.476560
1669186813.702047, 85.105184, -43.887173, 0.612563
1669186813.798054, 85.113592, -43.920605, 0.738563
1669186813.902057, 85.121812, -43.965131, 0.892564
1669186814.003090, 85.166859, -43.954798, 0.981566
1669186814.103415, 85.221066, -43.933523, 1.052567
1669186814.201031, 85.274897, -43.934435, 1.142569
1669186814.303246, 85.365367, -43.891581, 1.207572
1669186814.401300, 85.437893, -43.848423, 1.164574
1669186814.507078, 85.536959, -43.827908, 1.095578
1669186814.603079, 85.608734, -43.829124, 1.051580
1669186814.700034, 85.680133, -43.852527, 1.089583
1669186814.802008, 85.779011, -43.843106, 1.149587
1669186814.903558, 85.842190, -43.821983, 1.233589
1669186815.001005, 85.905744, -43.778673, 1.307590
1669186815.101010, 85.914716, -43.778825, 1.512591
1669186815.201001, 85.923876, -43.767883, 1.586591
1669186815.300035, 85.951167, -43.746152, 1.588592
1669186815.400433, 85.996402, -43.724725, 1.557593
1669186815.505991, 86.050233, -43.725637, 1.494595
1669186815.600165, 86.148923, -43.727309, 1.566599
1669186815.700987, 86.265933, -43.707098, 1.580603
1669186815.803352, 86.382567, -43.709074, 1.610607
1669186815.903239, 86.480693, -43.744027, 1.726611
1669186816.003198, 86.561815, -43.723208, 1.816614
1669186816.103213, 86.624806, -43.713179, 1.935616
1669186816.200975, 86.669853, -43.702845, 2.046617
1669186816.300973, 86.723120, -43.737038, 2.159620
1669186816.402542, 86.795083, -43.727160, 2.227622
1669186816.504020, 86.857886, -43.728224, 2.250624
1669186816.601985, 86.911717, -43.729136, 2.251626
1669186816.703201, 86.956388, -43.740990, 2.257628
1669186816.800965, 87.019191, -43.742054, 2.207630
1669186816.900954, 87.100125, -43.732328, 2.145633
1669186817.001959, 87.135449, -43.766217, 2.193635
1669186817.101948, 87.161988, -43.788860, 2.271636
1669186817.201956, 87.197500, -43.811655, 2.348638
1669186817.301943, 87.269650, -43.790684, 2.302640
1669186817.397945, 87.323857, -43.769409, 2.238642
1669186817.507327, 87.359932, -43.758924, 2.184643
1669186817.603257, 87.386660, -43.770473, 2.133644
1669186817.700936, 87.458623, -43.760596, 2.048647
1669186817.801088, 87.539933, -43.728683, 1.898649
1669186817.904934, 87.603112, -43.707560, 1.753651
1669186818.000931, 87.656755, -43.719566, 1.657653
1669186818.100924, 87.737125, -43.743121, 1.619656
1669186818.200922, 87.799364, -43.777465, 1.586659
1669186818.297921, 87.861603, -43.811810, 1.607662
1669186818.400915, 87.914870, -43.846002, 1.636664
1669186818.505944, 87.995429, -43.858464, 1.648667
1669186818.600917, 88.058044, -43.870621, 1.693669
1669186818.701922, 88.120846, -43.871685, 1.746672
1669186818.801909, 88.201781, -43.861960, 1.809675
1669186818.901912, 88.246640, -43.862720, 1.852676
1669186819.001906, 88.327574, -43.852995, 1.899679
1669186819.101907, 88.408321, -43.854363, 1.993682
1669186819.198964, 88.506635, -43.878222, 2.079686
1669186819.301157, 88.595226, -43.946303, 2.212690
1669186819.403110, 88.665309, -44.047360, 2.408693
1669186819.507115, 88.718200, -44.103740, 2.447696
1669186819.603160, 88.781191, -44.093710, 2.428698
1669186819.702678, 88.843806, -44.105868, 2.453700
1669186819.801888, 88.915392, -44.118177, 2.494703
1669186819.902484, 88.995951, -44.130639, 2.554706
1669186820.001881, 89.076697, -44.132007, 2.594709
1669186820.099102, 89.139688, -44.121977, 2.689711
1669186820.200875, 89.193143, -44.145076, 2.837714
1669186820.301872, 89.246222, -44.190362, 2.977716
1669186820.400871, 89.272574, -44.224099, 3.061717
1669186820.507912, 89.281170, -44.246438, 3.121718
1669186820.601862, 89.290142, -44.246590, 3.142718
1669186820.701881, 89.317245, -44.235952, 3.149719
1669186820.801887, 89.353320, -44.225467, 3.147720
1669186820.902921, 89.397992, -44.237321, 3.223722
1669186820.999186, 89.442287, -44.271361, 3.317724
1669186821.103075, 89.469202, -44.271817, 3.362725
1669186821.201090, 89.495742, -44.294460, 3.439726
1669186821.300847, 89.540413, -44.306314, 3.543728
1669186821.399845, 89.566765, -44.340050, 3.704729
1669186821.506672, 89.602088, -44.373939, 3.872731
1669186821.602450, 89.655731, -44.385944, 3.999733
1669186821.701838, 89.745262, -44.398558, 4.090736
1669186821.801837, 89.843952, -44.400230, 4.122740
1669186821.900841, 89.933670, -44.401750, 4.092743
1669186822.001854, 89.978341, -44.413603, 4.164745
1669186822.104027, 90.049552, -44.448100, 4.184748
1669186822.201834, 90.139271, -44.449620, 4.164751
1669186822.301819, 90.201509, -44.483964, 4.177754
1669186822.401886, 90.263561, -44.529402, 4.275757
1669186822.508236, 90.316828, -44.563595, 4.308759
1669186822.602875, 90.360935, -44.608729, 4.339761
1669186822.702875, 90.395883, -44.664804, 4.475763
1669186822.799180, 90.422234, -44.698541, 4.523764
1669186822.903025, 90.457934, -44.710242, 4.584766
1669186823.003052, 90.520548, -44.722400, 4.626768
1669186823.104796, 90.592511, -44.712522, 4.658770
1669186823.202663, 90.682417, -44.702949, 4.634774
1669186823.301800, 90.781295, -44.693527, 4.671777
1669186823.401792, 90.862042, -44.694895, 4.680780
1669186823.507457, 90.951572, -44.707509, 4.708783
1669186823.603449, 91.023347, -44.708725, 4.721786
1669186823.699479, 91.104093, -44.710093, 4.766789
1669186823.801802, 91.148765, -44.721946, 4.869791
1669186823.904300, 91.202596, -44.722858, 4.904793
1669186824.003496, 91.256427, -44.723770, 4.948795
1669186824.101815, 91.318853, -44.747021, 4.985797
1669186824.201782, 91.363149, -44.781062, 5.024799
1669186824.299844, 91.389876, -44.792611, 5.013800
1669186824.401028, 91.398472, -44.814950, 5.004801
1669186824.507154, 91.434735, -44.793371, 4.888802
1669186824.598994, 91.506886, -44.772400, 4.786804
1669186824.701790, 91.605388, -44.785166, 4.766808
1669186824.827025, 91.712862, -44.798083, 4.813812
1669186824.902991, 91.775101, -44.832428, 4.779815
1669186825.002537, 91.819584, -44.855375, 4.694817
1669186825.101805, 91.882199, -44.867532, 4.622819
1669186825.201757, 91.926495, -44.901573, 4.638821
1669186825.301752, 91.952658, -44.946403, 4.671822
1669186825.401751, 91.978446, -45.013420, 4.685824
1669186825.504788, 92.013206, -45.080589, 4.674826
1669186825.601746, 92.029834, -45.158547, 4.743827
1669186825.705742, 92.028518, -45.236202, 4.792828
1669186825.801745, 92.027391, -45.302763, 4.801829
1669186825.901734, 91.998408, -45.424335, 4.837829
1669186826.004199, 91.978960, -45.512779, 4.821829
1669186826.102781, 91.950917, -45.578884, 4.721829
1669186826.203051, 91.923250, -45.622802, 4.646829
1669186826.302940, 91.932034, -45.634048, 4.638829
1669186826.398978, 91.949602, -45.656539, 4.669830
1669186826.508700, 91.985113, -45.679334, 4.755831
1669186826.603745, 92.047540, -45.702585, 4.800834
1669186826.703884, 92.074080, -45.725228, 4.869835
1669186826.803847, 92.091084, -45.780999, 4.891836
1669186826.903827, 92.071636, -45.869443, 4.961837
1669186827.002517, 92.024710, -45.990712, 5.081836
1669186827.101700, 91.996855, -46.045723, 5.172836
1669186827.202466, 91.978159, -46.089793, 5.284836
1669186827.298498, 91.959840, -46.111676, 5.322835
1669186827.400694, 91.968436, -46.134015, 5.410836
1669186827.507752, 91.931796, -46.177781, 5.471835
1669186827.601689, 91.904317, -46.210606, 5.570834
1669186827.701684, 91.894406, -46.265921, 5.657835
1669186827.803038, 91.885058, -46.287956, 5.724834
1669186827.901675, 91.902814, -46.299354, 5.730835
1669186828.001670, 91.929165, -46.333090, 5.723837
1669186828.104157, 91.937385, -46.377616, 5.679837
1669186828.200170, 91.972897, -46.400411, 5.603839
1669186828.301661, 91.999248, -46.434148, 5.500840
1669186828.402717, 91.953449, -46.488855, 5.455839
1669186828.508658, 91.934942, -46.521832, 5.407839
1669186828.602981, 91.889519, -46.554352, 5.348838
1669186828.702887, 91.826152, -46.586569, 5.199836
1669186828.802882, 91.789701, -46.619241, 5.139835
1669186828.901644, 91.771006, -46.663311, 5.085834
1669186829.002405, 91.796981, -46.719235, 5.068836
1669186829.099704, 91.822393, -46.808439, 5.132838
1669186829.201658, 91.829862, -46.897339, 5.141839
1669186829.301634, 91.846302, -46.986391, 5.110841
1669186829.401634, 91.899193, -47.042770, 5.009843
1669186829.507292, 91.915821, -47.120729, 5.022845
1669186829.603003, 91.977872, -47.166167, 4.976847
1669186829.701624, 92.048895, -47.211757, 4.939850
1669186829.801626, 92.075059, -47.256587, 4.962852
1669186829.904251, 92.074495, -47.289867, 4.968852
1669186829.999875, 92.091499, -47.345639, 4.946853
1669186830.101614, 92.081399, -47.412048, 5.022854
1669186830.202668, 92.062328, -47.478305, 5.043854
1669186830.300610, 92.070548, -47.522831, 5.036855
1669186830.401355, 92.033345, -47.599877, 5.107854
1669186830.506829, 92.032593, -47.644251, 5.165855
1669186830.602846, 92.031842, -47.688625, 5.182855
1669186830.702660, 92.031466, -47.710812, 5.120855
1669186830.803021, 92.021930, -47.743941, 5.147855
1669186830.899696, 91.994639, -47.765672, 5.238854
1669186831.001588, 91.994451, -47.776765, 5.309855
1669186831.102840, 92.012206, -47.788163, 5.308855
1669186831.201583, 92.030150, -47.788467, 5.325856
1669186831.301579, 92.030338, -47.777373, 5.467856
1669186831.401581, 92.012394, -47.777069, 5.535855
1669186831.507950, 91.993887, -47.810046, 5.610855
1669186831.601574, 91.984163, -47.854268, 5.648855
1669186831.701567, 91.983223, -47.909735, 5.709856
1669186831.799572, 91.991256, -47.965355, 5.705857
1669186831.902620, 92.017231, -48.021278, 5.709858
1669186832.002906, 92.034235, -48.077050, 5.719859
1669186832.102765, 92.033108, -48.143611, 5.728860
1669186832.202814, 92.050300, -48.188289, 5.700861
1669186832.302776, 92.030476, -48.298920, 5.748862
1669186832.401550, 92.019625, -48.409703, 5.811862
1669186832.507698, 92.054949, -48.443591, 5.759864
1669186832.603599, 92.090460, -48.466386, 5.792866
1669186832.698790, 92.099056, -48.488725, 5.868866
1669186832.802390, 92.125596, -48.511368, 5.994867
1669186832.902771, 92.125032, -48.544649, 6.139868
1669186833.000534, 92.151571, -48.567292, 6.238869
1669186833.102590, 92.179051, -48.534467, 6.203870
1669186833.202151, 92.161671, -48.500883, 6.181869
1669186833.301530, 92.107464, -48.522158, 6.171867
1669186833.400519, 92.053069, -48.554526, 6.168865
1669186833.505531, 91.998674, -48.586895, 6.181864
1669186833.598579, 91.935120, -48.630205, 6.218862
1669186833.704018, 91.862593, -48.673363, 6.223860
1669186833.801509, 91.762775, -48.738252, 6.296857
1669186833.901505, 91.726888, -48.737644, 6.339855
1669186834.001530, 91.691189, -48.725942, 6.313854
1669186834.101501, 91.664837, -48.692206, 6.269853
1669186834.202557, 91.611570, -48.658013, 6.160850
1669186834.300502, 91.575682, -48.657405, 6.142849
1669186834.402741, 91.548579, -48.668043, 6.130848
1669186834.502744, 91.530259, -48.689926, 6.161848
1669186834.602704, 91.511752, -48.722902, 6.185847
1669186834.702709, 91.529508, -48.734300, 6.157848
1669186834.826585, 91.520348, -48.745241, 6.103848
1669186834.901484, 91.520348, -48.745241, 6.026848
1669186835.001477, 91.547639, -48.723510, 5.950849
1669186835.100478, 91.601846, -48.702235, 5.856850
1669186835.200473, 91.673997, -48.681264, 5.803853
1669186835.300470, 91.727452, -48.704363, 5.851855
1669186835.397469, 91.780719, -48.738556, 5.845857
1669186835.505463, 91.816418, -48.750257, 5.835859
1669186835.601458, 91.825014, -48.772596, 5.866859
1669186835.701456, 91.824826, -48.783690, 5.924859
1669186835.801452, 91.852118, -48.761959, 5.968860
1669186835.901454, 91.825766, -48.728222, 5.955859
1669186836.001123, 91.799227, -48.705579, 5.928858
1669186836.100449, 91.781659, -48.683088, 5.848857
1669186836.202698, 91.772875, -48.671843, 5.758856
1669186836.298663, 91.691565, -48.703755, 5.785854
1669186836.399454, 91.592498, -48.724270, 5.803850
1669186836.506283, 91.493996, -48.711505, 5.663847
1669186836.602193, 91.476428, -48.689014, 5.594846
1669186836.701438, 91.485776, -48.666979, 5.474846
1669186836.801439, 91.522603, -48.612119, 5.363847
1669186836.902650, 91.577186, -48.568657, 5.244848
1669186837.000429, 91.613637, -48.535985, 5.197849
1669186837.102491, 91.622609, -48.536137, 5.203849
1669186837.197429, 91.576622, -48.601938, 5.314848
1669186837.301444, 91.540735, -48.601330, 5.421847
1669186837.401414, 91.541299, -48.568049, 5.482847
1669186837.505411, 91.487656, -48.556044, 5.545845
1669186837.601408, 91.416445, -48.521547, 5.629842
